,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Age of House,Age of Renovation,Renovation Flag,Living Area to Lot Area Ratio,Total Bathrooms,Total Fireplaces,Garage Area per Car,Mas Vnr Area to Lot Area,Total Porch Area,SalePrice to Lot Area Ratio,Price per Square Foot
378,20,RL,0.44570507426532346,0.11931935303566671,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,0.21969716656224958,0.6584661098025154,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.24021330774568883,TA,TA,PConc,TA,TA,No,ALQ,0.8551351525606463,Unf,-0.2939182393505505,-0.571311375686552,0.20128334258506028,GasA,Gd,Y,SBrkr,1.3971638165966285,-0.7831853135907442,-0.10100493596546713,0.41017071621908857,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,0.6185183669735254,TA,Attchd,0.23737674104312764,Fin,0.3065894971646573,0.028659488963736955,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,5,0.9188446771217871,WD,Normal,184000,-0.179426005481921,-0.6005139858796301,0.29937333830207496,-0.2525323019036271,-0.46580405160003097,-0.03370083485032747,-0.5310244150301451,0.016988195951466094,-1.1444511495670138,-0.38058237505253567,-0.4211365878711265
379,20,RL,0.44570507426532346,-0.06954494084848165,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,8,5,0.31890286337115703,-0.15661868179924943,Hip,WdShngl,BrkFace,BrkFace,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,No,ALQ,1.4522697407091691,Unf,-0.2939182393505505,1.9590348151226706,3.3403686787061067,GasA,TA,Y,SBrkr,3.482283645205234,-0.7831853135907442,-0.10100493596546713,2.026639735348313,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,Gd,1.6258683618368481,Typ,0.6185183669735254,Gd,Attchd,0.24410096954880628,Fin,0.3065894971646573,0.3217159407594497,TA,TA,Y,3.009720856442074,1.0740259415859081,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,7,0.9188446771217871,WD,Normal,278000,-0.2784810606374345,0.2146270861101335,0.29937333830207496,0.6921762517137962,1.6600617913720719,1.0757760877503397,-0.019968261047158636,-0.40841615727591485,2.572529154926265,0.5712681063928702,-0.34785677136385046
380,20,RL,0.5352280129181014,0.2198438965546489,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,0.21969716656224958,-0.300457174434855,Gable,CompShg,Plywood,Plywood,BrkFace,0.5873498762872208,TA,TA,CBlock,Gd,TA,No,ALQ,0.5741306404907532,Unf,-0.2939182393505505,0.018040839618833508,0.49840774939998594,GasA,TA,Y,SBrkr,1.126634193790616,-0.7831853135907442,-0.10100493596546713,0.20044523760501537,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,0.6185183669735254,TA,Attchd,0.23737674104312764,RFn,0.3065894971646573,0.024007799252693897,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,0.9188446771217871,COD,Abnorml,157000,-0.179426005481921,0.3584755105789153,0.29937333830207496,-0.418868730401373,-0.46580405160003097,-0.03370083485032747,-0.5391364174743195,0.15957743286656964,-1.1444511495670138,-0.6407229010195734,-0.7243229144537312
381,20,RL,0.44570507426532346,0.03199500209998521,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,0.15356003535631127,-0.39634950285859205,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.49216726878389755,TA,TA,CBlock,Gd,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.2081227261235308,0.0878770804419589,GasA,TA,Y,SBrkr,0.5370837893737397,-0.7831853135907442,-0.10100493596546713,-0.2565980223935782,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,0.6185183669735254,TA,Attchd,0.2328939220393419,RFn,0.3065894971646573,0.028659488963736955,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,6,0.9188446771217871,WD,Family,152000,-0.11338930204491199,0.45437446022476985,0.29937333830207496,-0.4451686757890429,-0.46580405160003097,-0.03370083485032747,-0.5310244150301451,0.18686360738928465,-1.1444511495670138,-0.5329493800782883,-0.3227274563123058
382,60,RL,0.17713625830698967,0.019810208946169184,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,5,7,0.15356003535631127,-0.39634950285859205,Gable,CompShg,Plywood,Plywood,BrkFace,-0.31968438345033057,TA,Gd,CBlock,TA,TA,No,ALQ,-0.1349666829356175,Unf,-0.2939182393505505,-0.3642416784170922,-0.6152417448452697,GasA,Ex,Y,SBrkr,-0.18262709394036897,1.0378719765530637,-0.10100493596546713,0.7287160186423508,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,Gd,1.6258683618368481,Typ,0.6185183669735254,TA,Attchd,0.2328939220393419,Unf,0.3065894971646573,0.051917937518952254,TA,TA,Y,2.8039269614518645,0.7183222194388376,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,10,0.9188446771217871,WD,Normal,197500,-0.11338930204491199,0.45437446022476985,0.29937333830207496,-0.015514279853918641,1.6600617913720719,1.0757760877503397,-0.49046440280927317,-0.2685413563506075,2.259652024918413,-0.18251100424936056,-0.4854468526643124
383,60,FV,-0.001909618998566195,-0.3995497554309989,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1.0464113066364784,0.898196930861858,Gable,CompShg,CemntBd,CmentBd,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.394112124945978,Unf,-0.2939182393505505,-0.580413340401693,-0.28409545938741365,GasA,Ex,Y,SBrkr,-0.3663830641482265,1.2433245939026216,-0.10100493596546713,0.7603726946595694,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Ex,0.35416673338464155,Typ,0.6185183669735254,Ex,Attchd,0.2934119785904496,RFn,0.3065894971646573,0.5031318394901291,TA,TA,Y,-0.7420601522255925,-0.18575807435163363,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,0.9188446771217871,WD,Normal,240900,-1.0048847984445337,-0.8402613599942665,0.29937333830207496,0.7461555764291063,1.6600617913720719,1.0757760877503397,0.29639983427564254,-0.40841615727591485,-0.9254371585615175,0.9913043306639964,0.20453858135360423
384,60,FV,0.22189772763337864,-0.27211712703067303,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,1.2448227002542933,1.1858739161330691,Gable,CompShg,VinylSd,VinylSd,Stone,0.04984809273904223,Gd,TA,PConc,Gd,TA,No,GLQ,0.22287500040338695,Unf,-0.2939182393505505,-0.6168211992622574,-0.49729923221644423,GasA,Ex,Y,SBrkr,-0.835981654679418,1.7919764697792817,-0.10100493596546713,0.8612783494644537,1.084375647541021,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,TA,0.9900175476107448,Typ,-0.9251433155072492,NA,BuiltIn,0.30686043560180687,Fin,0.3065894971646573,0.3682328378698803,TA,TA,Y,-0.7420601522255925,1.5186555942697464,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,12,0.9188446771217871,New,Partial,263435,-1.2029949087555607,-1.12795820893183,-3.3403108161588375,0.5087029345913247,1.6600617913720719,-0.03370083485032747,0.06115176339458525,0.04175561581702821,-0.20581975954345855,0.8757189012480919,0.4624744964461699
385,60,FV,-0.22571696563051102,-0.3360872910882072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,RRNn,Norm,1Fam,2Story,8,5,0.947205609827571,0.802304602438121,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.1353070084024022,0.015297072670374012,GasA,Ex,Y,SBrkr,-0.25919208152697626,1.121920774559701,-0.10100493596546713,0.7405872721488077,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,0.6185183669735254,TA,Attchd,0.28668775008477093,Fin,0.3065894971646573,0.5356936674674305,TA,TA,Y,-0.7420601522255925,1.2815197795050326,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,0.9188446771217871,WD,Normal,220000,-0.9058297432890201,-0.744362410348412,0.29937333830207496,0.5790364127980725,0.5971288698860204,-0.03370083485032747,0.35318385138486325,-0.40841615727591485,-0.30594044114597113,0.6001381501732335,-0.12179128471499806
386,60,FV,-0.22571696563051102,-0.21297011026319107,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1.0133427410335094,0.8502507666499894,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,Gd,TA,PConc,Gd,TA,No,GLQ,-0.4774409320207997,ALQ,1.3381244544566768,-0.2004063135445526,-0.17976169821576038,GasA,Ex,Y,SBrkr,-0.47867837927525053,1.175618617730608,-0.10100493596546713,0.6159391103310095,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Gd,0.35416673338464155,Typ,0.6185183669735254,Gd,Attchd,0.2911705690885567,RFn,0.3065894971646573,0.4287048041134401,TA,TA,Y,1.0388485544204518,0.00691477514469629,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,10,0.9188446771217871,WD,Normal,235000,-0.9718664467260291,-0.7923118851713392,0.29937333830207496,0.26646521912146104,0.5971288698860204,-0.03370083485032747,0.1666077951688523,-0.40841615727591485,0.5638579802758568,0.47785611244788034,0.2636415702033654
387,20,RL,0.31142066628615656,-0.09835689966010912,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,7,0.12049146975334213,-0.44429566707046053,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.33539591524901213,TA,TA,CBlock,Gd,TA,Av,ALQ,1.9550043755842121,LwQ,0.6994990525321096,-0.9991037172981831,1.2922515844016955,GasA,TA,Y,SBrkr,1.1776775188483541,-0.7831853135907442,-0.10100493596546713,0.24001608262653862,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,2.1621800494542995,Fa,Attchd,0.230652512537449,RFn,0.3065894971646573,0.024007799252693897,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,8.45250647360489,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,0.9188446771217871,WD,Normal,213000,-0.08037095032640748,0.5023239350476971,0.29937333830207496,-0.0878653305632516,0.5971288698860204,2.185253010351007,-0.5391364174743195,0.1542359036394635,1.9217447245099333,0.09137211862235146,0.3146874617404533
388,20,RL,0.3561821356125455,-0.0010054793582665214,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,0.08742290415037297,-0.49224183128232907,Hip,CompShg,Plywood,Plywood,BrkFace,0.531360107167619,TA,TA,CBlock,TA,TA,No,ALQ,0.9780746265912246,Unf,-0.2939182393505505,-0.7533506699893737,0.14684833675637163,GasA,Ex,Y,SBrkr,-0.11116643885953548,-0.7831853135907442,-0.10100493596546713,-0.7591477541669235,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,0.6185183669735254,TA,Attchd,0.22841110303555612,RFn,0.3065894971646573,0.2565922848048469,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,GdWo,NA,-0.08942227838639759,4,0.9188446771217871,WD,Normal,167900,-0.047352598607902974,0.5502734098706245,0.29937333830207496,-0.6330553474564291,0.5971288698860204,1.0757760877503397,-0.13353629526560007,0.224739907705114,-1.1444511495670138,-0.3833793965219026,0.9083496606589331
389,20,RL,0.6695124208972683,0.11449620574561453,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,0.12049146975334213,-0.44429566707046053,Gable,CompShg,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,ALQ,0.4248469934536226,Unf,-0.2939182393505505,-0.04339742220836884,0.2829358513280933,GasA,Fa,Y,SBrkr,0.08535036261275661,-0.7831853135907442,-0.10100493596546713,-0.6068000008340589,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.9175348950675649,Typ,0.6185183669735254,TA,Attchd,0.230652512537449,Unf,0.3065894971646573,0.15425511116189958,TA,TA,Y,-0.42545415993296243,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,8,0.9188446771217871,WD,Normal,158000,-0.08037095032640748,0.5023239350476971,0.29937333830207496,-0.6512216235204752,-0.46580405160003097,-0.03370083485032747,-0.3120003490374366,-0.40841615727591485,-0.8941494455607324,-0.5573343341009178,0.347065779264735
390,20,RL,0.3561821356125455,-0.0010054793582665214,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,0.08742290415037297,-0.49224183128232907,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.40818261510449466,TA,TA,CBlock,Gd,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.1489599554751138,0.02890582412754618,GasA,TA,Y,SBrkr,0.4860404643160015,-0.7831853135907442,-0.10100493596546713,-0.29616886741510146,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,0.6185183669735254,TA,Attchd,0.22841110303555612,RFn,0.3065894971646573,0.024007799252693897,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,8,0.9188446771217871,WD,Normal,165000,-0.047352598607902974,0.5502734098706245,0.29937333830207496,-0.43298489844542387,-0.46580405160003097,-0.03370083485032747,-0.5391364174743195,0.15367136979908014,-1.1444511495670138,-0.4053973128829949,0.028630282226819067
391,80,RL,0.44570507426532346,0.03808739867689322,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,0.02128577294443466,-0.5881341597060661,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2984199441061655,TA,TA,CBlock,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.2956507634306367,-0.8216411419457142,GasA,TA,Y,SBrkr,0.557501119396835,0.9468191120458733,-0.10100493596546713,1.2253301236624676,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,0.6185183669735254,TA,Attchd,0.22392828403177037,RFn,0.3065894971646573,0.5124352189122152,TA,TA,Y,-0.7420601522255925,0.8368901268211945,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,GdPrv,NA,-0.08942227838639759,8,0.9188446771217871,COD,Abnorml,158000,0.018684104829106037,0.646172359516479,0.29937333830207496,0.17110243546397272,0.5971288698860204,-0.03370083485032747,0.3126238391639913,0.6355915974238625,-0.49366671915068217,-0.493907313568856,-1.456759515881927
392,90,RL,-0.44952431226245587,-0.1456998980598318,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,0.08742290415037297,-0.49224183128232907,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.766677437439188,-0.35213921667327447,GasA,TA,Y,SBrkr,-0.6726430144946557,1.3086958812411174,-0.10100493596546713,0.5783468075605624,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,3.224552506375206,1.3844221849863885,4.464738816859439,TA,0.9900175476107448,Typ,-0.9251433155072492,NA,None,-4.196131253700984,NA,-2.3238855443944804,-2.1994998826258887,NA,NA,Y,-0.48877535839148845,-0.037548190123687535,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,9,0.9188446771217871,WD,Normal,136000,-0.047352598607902974,0.5502734098706245,0.29937333830207496,0.13899998523994178,1.6600617913720719,-1.1431777574509947,,-0.40841615727591485,-0.6626203693549221,-0.49478499171906165,-1.415326343800587
393,20,RL,0.08761331965421174,-0.1774311302312277,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,-0.044851358261503646,-0.6840264881298032,Gable,CompShg,MetalSd,MetalSd,BrkFace,-0.14051712226760438,TA,TA,CBlock,TA,TA,No,BLQ,0.8463537615584622,Unf,-0.2939182393505505,-0.8762271936437784,-0.11171794092989955,GasA,TA,Y,SBrkr,-0.40211339168864324,-0.7831853135907442,-0.10100493596546713,-0.984701570789606,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.9175348950675649,Typ,-0.9251433155072492,NA,Detchd,0.22616969353366326,Unf,0.3065894971646573,1.9963242367349512,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,8,0.9188446771217871,WD,Normal,148500,0.08472080826611504,0.7420713091623335,0.29937333830207496,-0.5944307579154914,-0.46580405160003097,-0.03370083485032747,2.9003526188556212,-0.12390572583744247,-1.1444511495670138,-0.35156513431975694,0.8383968774637706
394,20,RL,-0.4047628429360669,-0.2815095717534062,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,-0.0779199238644728,0.994089259285595,Gable,CompShg,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,GLQ,-0.007636513403947209,LwQ,2.4971112949864467,-1.0104811731921095,-0.05728293510121087,GasA,Gd,Y,SBrkr,-0.3408614016193574,-0.7831853135907442,-0.10100493596546713,-0.9372165567637781,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,-0.9175348950675649,Typ,-0.9251433155072492,NA,Detchd,0.21720405552609173,RFn,0.3065894971646573,-0.15275640976694238,TA,TA,Y,0.6114304648254011,0.00691477514469629,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,0.9188446771217871,WD,Normal,156000,0.11773915998461955,-0.9361603096401211,0.29937333830207496,-0.4655310370613379,-0.46580405160003097,-0.03370083485032747,-0.8473925103529463,-0.40841615727591485,0.22595067986737685,-0.14364673002614314,0.9581783773320304
395,20,RL,-0.04667108832495516,-0.2942020646219646,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,-0.044851358261503646,-0.6840264881298032,Gable,CompShg,HdBoard,HdBoard,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.4129169322142052,0.2920083522995414,GasA,TA,Y,SBrkr,0.05217220132522678,-0.7831853135907442,-0.10100493596546713,-0.632521050098049,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,-1.0322337590172566,-0.2072914450684739,TA,-0.2816840808414617,Typ,-0.9251433155072492,NA,Attchd,0.21944546502798462,RFn,0.3065894971646573,0.019356109541650835,TA,TA,Y,-0.7420601522255925,-0.037548190123687535,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,0.9188446771217871,COD,Normal,128000,0.08472080826611504,0.7420713091623335,0.29937333830207496,-0.28068972906857576,-0.46580405160003097,-1.1431777574509947,-0.5472484199184939,-0.40841615727591485,-0.8628617325599472,-0.39960848297698703,-0.3998453601496945
396,20,RL,-0.18095549630412205,-0.20789311311576775,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,-0.011782792658534495,-0.6360803239179347,Gable,CompShg,Plywood,Plywood,BrkFace,0.43057852275233544,TA,TA,CBlock,Gd,TA,No,ALQ,0.1262796993793612,Unf,-0.2939182393505505,-0.03657094867201302,-0.018724805972556404,GasA,Ex,Y,SBrkr,-0.2796094115500716,-0.7831853135907442,-0.10100493596546713,-0.8897315427379502,1.084375647541021,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,-0.9251433155072492,NA,Attchd,0.22168687452987748,Unf,-1.0086480236149116,-0.6365321397154206,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,0.9188446771217871,WD,Normal,143000,0.05170245654761054,0.6941218343394062,0.29937333830207496,-0.5175306228534914,0.5971288698860204,-0.03370083485032747,1.0345920566955118,0.2767297963474087,-1.1444511495670138,-0.36447337660181245,0.46398165898197713
397,20,RL,-0.44952431226245587,-0.39472660814094673,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,-0.044851358261503646,-0.6840264881298032,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,ALQ,0.6224282910027662,Unf,-0.2939182393505505,-0.9581448760800482,-0.4247192244448594,GasA,TA,Y,SBrkr,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.9175348950675649,Typ,-0.9251433155072492,NA,Detchd,0.2889291595866638,Unf,0.3065894971646573,0.47987339093491377,TA,TA,Y,0.9201213073107155,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,GdPrv,NA,-0.08942227838639759,9,0.9188446771217871,WD,Abnorml,76500,0.08472080826611504,0.7420713091623335,0.29937333830207496,-0.5229241028503319,-0.46580405160003097,-0.03370083485032747,0.25583982205477057,-0.40841615727591485,0.16963279646596355,-0.8213279667806904,-1.0210983570372156
398,20,RL,-0.44952431226245587,-0.4046267525784223,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,-0.044851358261503646,-0.6840264881298032,Gable,CompShg,HdBoard,Plywood,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,ALQ,-0.14813876943889373,BLQ,1.1193361223158529,-0.7032898640560977,-0.4247192244448594,GasA,TA,Y,SBrkr,-0.7543123345870368,-0.7831853135907442,-0.10100493596546713,-1.2577404014381164,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,-0.9175348950675649,Typ,-0.9251433155072492,NA,Detchd,0.2620322455639493,Unf,0.3065894971646573,0.8706153266625308,TA,TA,Y,0.017794229276719704,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,Shed,0.7935836182850489,11,0.9188446771217871,WD,Normal,120500,0.08472080826611504,0.7420713091623335,0.29937333830207496,-0.5109964528343306,-1.5287369730860825,-1.1431777574509947,0.9372480273654192,-0.40841615727591485,-0.5437270599519384,-0.32525183552224146,0.5661202040492967
